STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
428090,99999, 20070217,   69.8, 8,   61.7, 8, 1014.3, 8, 9999.9, 0,   1.1, 8,   0.7, 8,   1.9, 999.9,   80.1 ,  59.0 , 0.00I,999.9, 000000,
428090,99999, 20070218,   70.4, 8,   63.1, 8, 1014.8, 8, 9999.9, 0,   0.9, 8,   0.7, 8,   1.9, 999.9,   82.8 ,  61.0 , 0.00I,999.9, 000000,
428090,99999, 20070219,   69.4, 8,   57.2, 8, 1015.2, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   1.9, 999.9,   81.5 ,  58.3*, 0.00I,999.9, 000000,
428090,99999, 20070220,   69.6, 8,   54.3, 8, 1014.8, 8, 9999.9, 0,   1.2, 8,   0.7, 8,   2.9, 999.9,   82.8 ,  57.2 , 0.00I,999.9, 000000,
428090,99999, 20070221,   69.5, 8,   52.9, 8, 1014.1, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   2.9, 999.9,   82.8 ,  57.4 , 0.00I,999.9, 000000,
428090,99999, 20070222,   71.2, 8,   55.4, 8, 1011.8, 8, 9999.9, 0,   1.2, 8,   0.7, 8,   2.9, 999.9,   85.3 ,  57.4 , 0.00I,999.9, 000000,
428090,99999, 20070223,   72.9, 8,   58.6, 8, 1011.2, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   2.9, 999.9,   86.4 ,  59.4 , 0.00I,999.9, 000000,
428090,99999, 20070224,   75.5, 8,   59.8, 8, 1011.3, 8, 9999.9, 0,   1.2, 8,   0.6, 8,   1.9, 999.9,   88.5 ,  63.7 , 0.00I,999.9, 000000,
428090,99999, 20070225,   77.5, 8,   58.0, 8, 1010.8, 8, 9999.9, 0,   1.2, 8,   0.9, 8,   4.1, 999.9,   91.0 ,  62.6 , 0.00I,999.9, 000000,
428090,99999, 20070226,   73.4, 8,   62.7, 8, 1010.9, 8, 9999.9, 0,   1.2, 8,   0.6, 8,   1.9, 999.9,   85.3 ,  63.1 , 0.00I,999.9, 000000,
428090,99999, 20070227,   76.1, 8,   65.5, 8, 1012.0, 8, 9999.9, 0,   1.2, 8,   0.6, 8,   1.9, 999.9,   87.6 ,  65.1 , 0.00I,999.9, 000000,
428090,99999, 20070228,   76.8, 6,   66.0, 6, 1011.6, 6, 9999.9, 0,   1.2, 6,   1.6, 6,   2.9, 999.9,   87.8*,  67.5 , 0.00I,999.9, 100000,
428090,99999, 20070301,   74.1, 8,   64.3, 8, 1010.6, 8, 9999.9, 0,   1.7, 8,   1.7, 8,   4.1, 999.9,   86.5 ,  64.4*, 0.12E,999.9, 000010,
428090,99999, 20070302,   69.5, 8,   64.9, 8, 1011.3, 8, 9999.9, 0,   1.4, 8,   1.5, 8,   2.9, 999.9,   76.1 ,  63.7 , 1.06G,999.9, 010000,
428090,99999, 20070303,   71.9, 8,   60.7, 8, 1013.3, 8, 9999.9, 0,   1.2, 8,   1.5, 8,   2.9, 999.9,   83.5 ,  61.9*, 0.16G,999.9, 000000,
428090,99999, 20070304,   71.2, 8,   58.2, 8, 1012.9, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   2.9, 999.9,   83.3 ,  59.7 , 0.00G,999.9, 000000,
428090,99999, 20070305,   71.6, 7,   58.3, 7, 1013.0, 7, 9999.9, 0,   1.2, 7,   1.1, 7,   2.9, 999.9,   84.7 ,  61.5 , 0.00I,999.9, 000000,
428090,99999, 20070306,   72.7, 7,   53.1, 7, 1010.7, 7, 9999.9, 0,   1.2, 7,   1.1, 7,   4.1, 999.9,   85.5 ,  63.7*, 0.00I,999.9, 000000,
428090,99999, 20070307,   73.7, 7,   53.6, 7, 1009.5, 7, 9999.9, 0,   1.2, 7,   1.1, 7,   2.9, 999.9,   88.0 ,  59.0 , 0.00I,999.9, 000000,
428090,99999, 20070308,   73.7, 6,   53.5, 6, 1011.1, 6, 9999.9, 0,   1.1, 6,   0.5, 6,   1.9, 999.9,   87.8*,  61.5 , 0.00I,999.9, 000000,
428090,99999, 20070309,   77.9, 8,   68.7, 8, 1012.0, 8, 9999.9, 0,   1.0, 8,   1.5, 8,   2.9, 999.9,   87.1 ,  64.4 , 0.00I,999.9, 100000,
428090,99999, 20070310,   79.4, 8,   70.9, 8, 1012.8, 8, 9999.9, 0,   1.2, 8,   1.6, 8,   2.9, 999.9,   89.4 ,  73.8 , 0.04E,999.9, 010010,
428090,99999, 20070311,   81.1, 8,   71.1, 8, 1012.3, 8, 9999.9, 0,   1.2, 8,   1.0, 8,   1.9, 999.9,   91.6 ,  71.1 , 0.00I,999.9, 000000,
428090,99999, 20070312,   82.0, 8,   67.5, 8, 1013.7, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   1.9, 999.9,   94.8 ,  72.0*, 0.00I,999.9, 000000,
428090,99999, 20070313,   79.5, 8,   68.7, 8, 1012.8, 8, 9999.9, 0,   1.2, 8,   2.0, 8,   4.1, 999.9,   90.1 ,  71.1 , 0.00I,999.9, 000000,
428090,99999, 20070314,   77.1, 8,   63.6, 8, 1012.0, 8, 9999.9, 0,   1.4, 8,   1.7, 8,   4.1, 999.9,   85.1 ,  69.8*, 0.00I,999.9, 000000,
428090,99999, 20070315,   76.6, 8,   65.0, 8, 1010.5, 8, 9999.9, 0,   1.2, 8,   1.6, 8,   4.1, 999.9,   87.1 ,  67.6*, 0.00I,999.9, 000000,
428090,99999, 20070316,   72.5, 8,   50.5, 8, 1011.1, 8, 9999.9, 0,   1.2, 8,   1.7, 8,   5.1, 999.9,   85.1 ,  60.6 , 0.00I,999.9, 000000,
428090,99999, 20070317,   74.8, 8,   54.6, 8, 1011.0, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   4.1, 999.9,   88.0 ,  59.9 , 0.00I,999.9, 000000,
428090,99999, 20070318,   80.5, 5,   60.2, 5, 1008.4, 5, 9999.9, 0,   1.2, 5,   0.8, 5,   1.9, 999.9,   90.5 ,  61.9 , 0.00I,999.9, 000000,
428090,99999, 20070319,   82.1, 5,   71.7, 5, 1009.3, 5, 9999.9, 0,   1.2, 5,   1.0, 5, 999.9, 999.9,   91.4 ,  69.6 , 0.00E,999.9, 010000,
428090,99999, 20070320,   80.7, 7,   72.4, 7, 1010.8, 7, 9999.9, 0,   1.1, 7,   1.0, 7,   2.9, 999.9,   90.3 ,  73.9 , 0.00I,999.9, 100000,
428090,99999, 20070321,   82.9, 7,   73.5, 7, 1010.5, 7, 9999.9, 0,   1.2, 7,   1.4, 7,   4.1, 999.9,   92.1 ,  75.4 , 0.00I,999.9, 000000,
428090,99999, 20070322,   84.2, 8,   73.8, 8, 1010.1, 8, 9999.9, 0,   1.2, 8,   3.0, 8,   5.1, 999.9,   95.2 ,  76.3 , 0.00I,999.9, 000000,
428090,99999, 20070323,   85.5, 8,   75.9, 8, 1009.6, 8, 9999.9, 0,   1.2, 8,   2.2, 8,   5.1, 999.9,   96.8 ,  75.2 , 0.00I,999.9, 000000,
428090,99999, 20070324,   86.7, 8,   76.3, 8, 1009.3, 8, 9999.9, 0,   1.2, 8,   2.3, 8,   4.1, 999.9,   95.9 ,  79.9 , 0.00I,999.9, 000000,
428090,99999, 20070325,   83.4, 8,   60.6, 8, 1007.8, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   2.9, 999.9,   95.0 ,  73.4*, 0.00I,999.9, 000000,
428090,99999, 20070326,   84.2, 8,   63.9, 8, 1008.8, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   4.1, 999.9,   96.6 ,  71.2 , 0.00I,999.9, 000000,
428090,99999, 20070327,   83.3, 8,   59.7, 8, 1010.5, 8, 9999.9, 0,   1.2, 8,   1.3, 8,   2.9, 999.9,   97.3 ,  71.2*, 0.00I,999.9, 000000,
428090,99999, 20070328,   83.7, 8,   63.7, 8, 1010.7, 8, 9999.9, 0,   1.2, 8,   0.5, 8,   2.9, 999.9,   96.8 ,  68.5 , 0.00I,999.9, 000000,
428090,99999, 20070329,   84.9, 8,   69.7, 8, 1009.8, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   1.9, 999.9,   97.2 ,  73.4 , 0.00I,999.9, 000000,
428090,99999, 20070330,   85.8, 8,   64.5, 8, 1010.3, 8, 9999.9, 0,   1.2, 8,   2.0, 8,   5.1, 999.9,   98.6 ,  74.5 , 0.00I,999.9, 000000,
428090,99999, 20070331,   85.9, 8,   70.0, 8, 1010.1, 8, 9999.9, 0,   1.2, 8,   2.6, 8,   5.1, 999.9,   98.2 ,  74.8 , 0.00I,999.9, 000000,
428090,99999, 20070401,   86.8, 8,   74.6, 8, 1007.4, 8, 9999.9, 0,   1.2, 8,   2.5, 8,   4.1, 999.9,  100.6 ,  76.3 , 0.00I,999.9, 000000,
428090,99999, 20070402,   88.7, 8,   77.4, 8, 1005.4, 8, 9999.9, 0,   1.2, 8,   2.5, 8,   4.1, 999.9,  101.7 ,  78.6 , 0.00I,999.9, 000000,
428090,99999, 20070403,   87.7, 8,   75.8, 8, 1005.6, 8, 9999.9, 0,   1.2, 8,   2.2, 8,   5.1, 999.9,  100.8 ,  79.5 , 0.00I,999.9, 000000,
428090,99999, 20070404,   88.0, 8,   75.3, 8, 1007.6, 8, 9999.9, 0,   1.2, 8,   2.3, 8,   4.1, 999.9,   98.2 ,  81.3 , 0.00I,999.9, 000000,
428090,99999, 20070405,   86.2, 7,   75.8, 7, 1008.7, 7, 9999.9, 0,   1.2, 7,   3.6, 7,   5.1, 999.9,   96.3 ,  79.9*, 0.00I,999.9, 000000,
428090,99999, 20070406,   86.7, 8,   75.6, 8, 1008.0, 8, 9999.9, 0,   1.2, 8,   4.3, 8,   5.1, 999.9,   98.6 ,  78.6 , 0.00I,999.9, 000000,
428090,99999, 20070407,   86.5, 8,   75.5, 8, 1007.0, 8, 9999.9, 0,   1.2, 8,   4.0, 8,   5.1, 999.9,   97.3 ,  79.3 , 0.00I,999.9, 000000,
428090,99999, 20070408,   86.6, 8,   72.4, 8, 1006.2, 8, 9999.9, 0,   1.2, 8,   3.6, 8,   5.1, 999.9,   97.0 ,  79.2 , 0.00I,999.9, 000000,
428090,99999, 20070409,   84.6, 8,   68.3, 8, 1007.2, 8, 9999.9, 0,   1.2, 8,   3.9, 8,   6.0, 999.9,   93.7 ,  73.8*, 0.01E,999.9, 010010,
428090,99999, 20070410,   82.7, 8,   73.2, 8, 1007.4, 8, 9999.9, 0,   1.4, 8,   3.9, 8,   6.0, 999.9,   94.3 ,  66.7 , 0.87G,999.9, 000000,
428090,99999, 20070411,   87.5, 7,   75.1, 7, 1005.9, 7, 9999.9, 0,   1.2, 7,   2.8, 7,   4.1, 999.9,   98.6 ,  78.8 , 0.00G,999.9, 000000,
428090,99999, 20070412,   82.3, 8,   72.5, 8, 1006.2, 8, 9999.9, 0,   1.2, 8,   4.2, 8,   8.9, 999.9,   95.9 ,  71.6*, 0.08E,999.9, 000010,
428090,99999, 20070413,   82.0, 8,   73.2, 8, 1009.3, 8, 9999.9, 0,   1.2, 8,   2.2, 8,   2.9, 999.9,   91.4 ,  68.4 , 0.00I,999.9, 000000,
428090,99999, 20070414,   85.5, 8,   76.6, 8, 1009.4, 8, 9999.9, 0,   1.2, 8,   2.7, 8,   4.1, 999.9,   95.2 ,  77.7 , 0.00I,999.9, 000000,
428090,99999, 20070415,   85.9, 8,   75.7, 8, 1009.4, 8, 9999.9, 0,   1.2, 8,   2.1, 8,   5.1, 999.9,   95.4 ,  77.4 , 0.00I,999.9, 000000,
428090,99999, 20070416,   85.8, 8,   73.2, 8, 1008.6, 8, 9999.9, 0,   1.2, 8,   2.7, 8,   5.1, 999.9,   95.5 ,  77.4 , 0.00I,999.9, 000000,
428090,99999, 20070417,   86.9, 8,   74.1, 8, 1008.5, 8, 9999.9, 0,   1.2, 8,   2.5, 8,   4.1, 999.9,   97.2 ,  78.6 , 0.00I,999.9, 000000,
428090,99999, 20070418,   86.9, 8,   73.8, 8, 1009.6, 8, 9999.9, 0,   1.2, 8,   2.1, 8,   4.1, 999.9,   96.4 ,  78.1 , 0.00I,999.9, 000000,
428090,99999, 20070419,   86.8, 8,   75.7, 8, 1009.1, 8, 9999.9, 0,   1.2, 8,   2.5, 8,   4.1, 999.9,   96.6 ,  77.4 , 0.00I,999.9, 000000,
428090,99999, 20070420,   88.0, 8,   74.7, 8, 1008.2, 8, 9999.9, 0,   1.2, 8,   3.7, 8,   6.0, 999.9,   97.7 ,  79.2*, 0.00I,999.9, 000000,
428090,99999, 20070421,   88.0, 8,   77.0, 8, 1005.9, 8, 9999.9, 0,   1.2, 8,   2.7, 8,   5.1, 999.9,   98.2 ,  81.3 , 0.00I,999.9, 000000,
428090,99999, 20070422,   89.2, 8,   78.5, 8, 1005.2, 8, 9999.9, 0,   1.2, 8,   3.7, 8,   6.0, 999.9,  100.4 ,  81.3 , 0.00I,999.9, 000000,
428090,99999, 20070423,   90.6, 8,   77.9, 8, 1003.5, 8, 9999.9, 0,   1.2, 8,   3.4, 8,   5.1, 999.9,  103.1 ,  81.5 , 0.00I,999.9, 000000,
428090,99999, 20070424,   88.7, 8,   79.7, 8, 1003.7, 8, 9999.9, 0,   1.2, 8,   3.7, 8,   6.0, 999.9,   99.7 ,  82.0 , 0.02E,999.9, 000000,
428090,99999, 20070425,   88.2, 8,   78.7, 8, 1005.8, 8, 9999.9, 0,   1.2, 8,   3.1, 8,   6.0, 999.9,   98.2 ,  81.5 , 0.00I,999.9, 000000,
428090,99999, 20070426,   86.0, 8,   74.9, 8, 1007.2, 8, 9999.9, 0,   1.2, 8,   3.1, 8,   5.1, 999.9,   97.2 ,  77.0*, 0.04E,999.9, 010000,
428090,99999, 20070427,   84.5, 8,   75.1, 8, 1008.2, 8, 9999.9, 0,   1.2, 8,   3.0, 8,   6.0, 999.9,   93.9 ,  75.2*, 0.04E,999.9, 000000,
428090,99999, 20070428,   81.2, 7,   74.8, 7, 1007.2, 7, 9999.9, 0,   1.4, 7,   2.0, 7,  37.9, 999.9,   96.6 ,  74.5 , 0.24A,999.9, 010010,
428090,99999, 20070429,   86.5, 8,   77.2, 8, 1008.1, 8, 9999.9, 0,   1.2, 8,   1.0, 8,   1.9, 999.9,   95.9 ,  74.3 , 0.00I,999.9, 000000,
428090,99999, 20070430,   88.4, 8,   76.1, 8, 1008.8, 8, 9999.9, 0,   1.2, 8,   1.8, 8,   4.1, 999.9,   96.3 ,  79.2 , 0.01G,999.9, 000000,
428090,99999, 20070501,   89.3, 8,   75.5, 8, 1008.4, 8, 9999.9, 0,   1.2, 8,   0.6, 8,   1.9, 999.9,   98.4 ,  80.1 , 0.00G,999.9, 000000,
428090,99999, 20070502,   84.0, 8,   72.8, 8, 1006.7, 8, 9999.9, 0,   1.2, 8,   0.6, 8,   1.9, 999.9,  100.2 ,  72.3*, 0.91E,999.9, 000010,
428090,99999, 20070503,   84.5, 8,   75.3, 8, 1005.0, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   1.9, 999.9,   96.8 ,  71.2 , 0.00A,999.9, 010010,
428090,99999, 20070504,   85.7, 8,   76.8, 8, 1004.9, 8, 9999.9, 0,   1.4, 8,   0.5, 8,   1.0, 999.9,   96.8 ,  76.8 , 0.01G,999.9, 010000,
428090,99999, 20070505,   89.7, 8,   76.2, 8, 1004.4, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   2.9, 999.9,   99.0 ,  79.2 , 0.12G,999.9, 000000,
428090,99999, 20070506,   86.5, 8,   76.6, 8, 1003.5, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   1.9, 999.9,   99.0 ,  80.6*, 0.00G,999.9, 000010,
428090,99999, 20070507,   83.7, 8,   75.5, 8, 1003.2, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   1.9, 999.9,   95.9 ,  79.5*, 0.04G,999.9, 000010,
428090,99999, 20070508,   84.3, 8,   75.8, 8, 1003.1, 8, 9999.9, 0,   1.2, 8,   1.1, 8,   2.9, 999.9,   93.6 ,  77.7 , 0.12G,999.9, 010000,
428090,99999, 20070509,   84.8, 8,   76.6, 8, 1003.6, 8, 9999.9, 0,   1.2, 8,   5.5, 8,  40.0, 999.9,   92.3 ,  78.8 , 0.02G,999.9, 000000,
428090,99999, 20070510,   87.4, 8,   76.8, 8, 1002.8, 8, 9999.9, 0,   1.2, 8,   0.8, 8,   2.9, 999.9,   96.1 ,  78.1 , 0.00G,999.9, 000000,
428090,99999, 20070511,   89.4, 8,   77.5, 8, 1002.5, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   1.9, 999.9,   98.8 ,  79.5 , 0.00I,999.9, 000000,
428090,99999, 20070512,   84.9, 8,   73.7, 8, 1004.8, 8, 9999.9, 0,   1.2, 8,   1.5, 8,   5.1, 999.9,   95.4 ,  72.1 , 0.08G,999.9, 010000,
428090,99999, 20070513,   88.2, 8,   76.8, 8, 1002.5, 8, 9999.9, 0,   1.2, 8,   0.6, 8,   1.9, 999.9,   96.8 ,  77.2 , 0.00G,999.9, 000000,
428090,99999, 20070514,   84.6, 8,   74.0, 8,  999.6, 8, 9999.9, 0,   1.2, 8,   2.3, 8,   5.1, 999.9,   96.1 ,  75.9*, 0.00I,999.9, 000000,
428090,99999, 20070515,   85.3, 8,   74.3, 8, 1000.9, 8, 9999.9, 0,   1.2, 8,   2.7, 8,   4.1, 999.9,   94.6 ,  75.2 , 0.00I,999.9, 000000,
428090,99999, 20070516,   84.0, 7,   76.6, 7, 1003.9, 7, 9999.9, 0,   1.2, 7,   0.8, 7,   2.9, 999.9,   96.8 ,  77.7 , 0.01E,999.9, 000000,
428090,99999, 20070517,   86.5, 8,   77.6, 8, 1003.3, 8, 9999.9, 0,   1.2, 8,   1.2, 8,   2.9, 999.9,   95.9 ,  77.7 , 0.04E,999.9, 010010,
428090,99999, 20070518,   84.6, 8,   77.3, 8, 1003.7, 8, 9999.9, 0,   1.2, 8,   1.0, 8,   1.9, 999.9,   95.0 ,  79.3 , 0.00E,999.9, 010000,
428090,99999, 20070519,   88.5, 6,   78.4, 6, 1002.8, 6, 9999.9, 0,   1.2, 6,   0.5, 6,   1.9, 999.9,   97.0 ,  79.7 , 0.00G,999.9, 000000,
